category,product,description,currency,price,base,PPP,eX,valued
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",CAD,1917.8649557522124,RUB,55.26457933448672,58.62174012669528,0.05726818727920646
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,CAD,78.04194690265486,RUB,52.48459530499823,58.62174012669528,0.10469059445238649
Softwares,iCloud ,iCloud 50GB,CAD,1.4384070796460178,RUB,41.01759566875846,58.62174012669528,0.300300612364801
Content,Netflix ,Premium Plan per month,CAD,20.949285714285715,RUB,47.68659006444134,58.62174012669528,0.18653745246423126
Content,YouTube Premium,Youtube Premium with YT music,CAD,13.238095238095239,RUB,15.032374100719423,58.62174012669528,0.7435699781645692
Content,Spotify,Individual plan - 1 month,CAD,11.031746031746032,RUB,15.319424460431655,58.62174012669528,0.7386733244812795
Content,Apple Music,Individual 1 month,CAD,11.031746031746032,RUB,15.319424460431655,58.62174012669528,0.7386733244812795
Devices,iPhone 12,64GB,INR,79900.0,KRW,13.642052565707134,15.318755447500129,0.10945424956611705
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,INR,92900.0,KRW,13.885898815931109,15.318755447500129,0.09353609935739582
Devices,PS5,Disk Version,INR,49990.0,KRW,12.5625125025005,15.318755447500129,0.1799260360572843
Devices,XBOX Series X,4k Variant,INR,49990.0,KRW,11.9623924784957,15.318755447500129,0.21910154388894265
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",INR,105999.0,KRW,13.698242436249398,15.318755447500129,0.10578620546587436
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,INR,4230.3,KRW,14.65617095714252,15.318755447500129,0.043253154123936155
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,INR,4199.0,KRW,21.19552274351036,15.318755447500129,-0.3836321636017279
Softwares,iCloud ,iCloud 50GB,INR,75.0,KRW,14.666666666666666,15.318755447500129,0.042567999931082956
Content,Netflix ,Premium Plan per month,INR,799.0,KRW,18.147684605757195,15.318755447500129,-0.184670952412046
Content,YouTube Premium,Youtube Premium with YT music,INR,129.0,KRW,81.0077519379845,15.318755447500129,-4.288141860845762
Content,Spotify,Individual plan - 1 month,INR,119.0,KRW,91.59663865546219,15.318755447500129,-4.979378610056071
Content,Apple Music,Individual 1 month,INR,99.0,KRW,136.36363636363637,15.318755447500129,-7.901743802293652
Devices,iPhone 12,64GB,USD,902.6152,KRW,1207.602087799984,1108.307361,-0.08959132664281211
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,USD,1087.7112,KRW,1185.976571722347,1108.307361,-0.07007912557060703
Devices,PS5,Disk Version,USD,544.389112,KRW,1153.586627941229,1108.307361,-0.040854431301777794
Devices,XBOX Series X,4k Variant,USD,543.3112,KRW,1100.6583335664716,1108.307361,0.006901539864019979
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",USD,1360.989112,KRW,1066.8711359977433,1108.307361,0.03738694378504326
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,USD,57.695512,KRW,1074.6069815621013,1108.307361,0.030407069937252396
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,USD,76.205112,KRW,1167.9006521242302,1108.307361,-0.05376964299006426
Softwares,iCloud ,iCloud 50GB,USD,1.077912,KRW,1020.4914686913218,1108.307361,0.07923424078808239
Content,Netflix ,Premium Plan per month,USD,19.45722263041881,KRW,745.224551079102,1108.307361,0.327601189613409
Content,YouTube Premium,Youtube Premium with YT music,USD,12.978692138133725,KRW,805.1658740942029,1108.307361,0.2735175255285497
Content,Spotify,Individual plan - 1 month,USD,10.815576781778105,KRW,1007.805706521739,1108.307361,0.09068030946540007
Content,Apple Music,Individual 1 month,USD,10.815576781778105,KRW,1248.1997282608695,1108.307361,-0.12622163506578898
Devices,iPhone 12,64GB,GBP,799.0,KRW,1364.2052565707133,1564.7449966818638,0.1281612917992434
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,GBP,999.0,KRW,1291.2912912912914,1564.7449966818638,0.17475927769090016
Devices,PS5,Disk Version,GBP,449.99,KRW,1395.586568590413,1564.7449966818638,0.10810606741044804
Devices,XBOX Series X,4k Variant,GBP,449.0,KRW,1331.84855233853,1564.7449966818638,0.14883987156834166
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",GBP,1199.0,KRW,1211.0091743119267,1564.7449966818638,0.22606611500279938
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,GBP,49.94,KRW,1241.4897877452945,1564.7449966818638,0.2065865106595972
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,GBP,59.99,KRW,1483.5805967661277,1564.7449966818638,0.051870688251344554
Softwares,iCloud ,iCloud 50GB,GBP,0.79,KRW,1392.4050632911392,1564.7449966818638,0.11013930944414696
Content,Netflix ,Premium Plan per month,GBP,13.99,KRW,1036.4546104360256,1564.7449966818638,0.3376207544143677
Content,YouTube Premium,Youtube Premium with YT music,GBP,12.0,KRW,870.8333333333334,1564.7449966818638,0.4434662931148602
Content,Spotify,Individual plan - 1 month,GBP,10.0,KRW,1090.0,1564.7449966818638,0.30340087214759537
Content,Apple Music,Individual 1 month,GBP,10.0,KRW,1350.0,1564.7449966818638,0.1372396122928934
Devices,iPhone 12,64GB,EUR,899.0,KRW,1212.4582869855394,1346.1506408232074,0.09931455647186072
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,EUR,1129.0,KRW,1142.6040744021257,1346.1506408232074,0.15120638080787707
Devices,PS5,Disk Version,EUR,499.99,KRW,1256.0251205024101,1346.1506408232074,0.0669505459401506
Devices,XBOX Series X,4k Variant,EUR,499.99,KRW,1196.0239204784095,1346.1506408232074,0.11152297208950646
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",EUR,1299.0,KRW,1117.782909930716,1346.1506408232074,0.16964500403375238
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,EUR,59.49,KRW,1042.1919650361406,1346.1506408232074,0.22579841109104093
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,EUR,69.0,KRW,1289.855072463768,1346.1506408232074,0.041819664643931054
Softwares,iCloud ,iCloud 50GB,EUR,0.99,KRW,1111.111111111111,1346.1506408232074,0.1746012092438356
Content,Netflix ,Premium Plan per month,EUR,15.99,KRW,906.8167604752971,1346.1506408232074,0.32636308821964066
Content,YouTube Premium,Youtube Premium with YT music,EUR,12.0,KRW,870.8333333333334,1346.1506408232074,0.3530936977448561
Content,Spotify,Individual plan - 1 month,EUR,10.0,KRW,1090.0,1346.1506408232074,0.19028378626820275
Content,Apple Music,Individual 1 month,EUR,10.0,KRW,1350.0,1346.1506408232074,-0.002859530768739793
Devices,iPhone 12,64GB,JPY,85800.0,KRW,12.703962703962704,10.460417271890705,-0.21447953497045158
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,JPY,104800.0,KRW,12.30916030534351,10.460417271890705,-0.1767370254359506
Devices,PS5,Disk Version,JPY,49980.0,KRW,12.565026010404162,10.460417271890705,-0.20119739813525173
Devices,XBOX Series X,4k Variant,JPY,49980.0,KRW,11.964785914365747,10.460417271890705,-0.14381535682305802
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",JPY,152874.0,KRW,9.49801797558774,10.460417271890705,0.09200391067468516
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,JPY,6872.8,KRW,9.021068560121057,10.460417271890705,0.13759955022420323
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,JPY,14282.400000000001,KRW,6.231445695401333,10.460417271890705,0.4042832581692023
Softwares,iCloud ,iCloud 50GB,JPY,130.0,KRW,8.461538461538462,10.460417271890705,0.19108977762518542
Content,Netflix ,Premium Plan per month,JPY,1980.0,KRW,7.3232323232323235,10.460417271890705,0.29991011516229316
Content,YouTube Premium,Youtube Premium with YT music,JPY,1180.0,KRW,8.85593220338983,10.460417271890705,0.15338633505686783
Content,Spotify,Individual plan - 1 month,JPY,980.0,KRW,11.122448979591837,10.460417271890705,-0.06328922551494642
Content,Apple Music,Individual 1 month,JPY,980.0,KRW,13.775510204081632,10.460417271890705,-0.3169178481148418
Devices,iPhone 12,64GB,CNY,6299.0,KRW,173.04334021273218,171.78609402122333,-0.00731867267063846
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,CNY,7999.0,KRW,161.27015876984623,171.78609402122333,0.061215288183209426
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",CNY,10199.0,KRW,142.36689871556035,171.78609402122333,0.1712548124065757
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,CNY,398.0,KRW,223.6180904522613,171.78609402122333,-0.30172405238246114
Softwares,iCloud ,iCloud 50GB,CNY,6.0,KRW,183.33333333333334,171.78609402122333,-0.06721870811430986
Content,Apple Music,Individual 1 month,CNY,10.0,KRW,1350.0,171.78609402122333,-6.8586104870235545
Devices,iPhone 12,64GB,ZAR,18999.0,KRW,57.37144060213696,76.60669507516847,0.2510910365491865
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,ZAR,18999.0,KRW,67.89831043739144,76.60669507516847,0.11367654784261527
Devices,PS5,Disk Version,ZAR,11999.99,KRW,52.33337694448079,76.60669507516847,0.3168563544853368
Devices,XBOX Series X,4k Variant,ZAR,11999.0,KRW,49.83748645720477,76.60669507516847,0.34943693356954064
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",ZAR,27999.0,KRW,51.85899496410586,76.60669507516847,0.3230487894926093
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,ZAR,1099.0,KRW,80.98271155595997,76.60669507516847,-0.0571231597512154
Softwares,iCloud ,iCloud 50GB,ZAR,14.99,KRW,73.3822548365577,76.60669507516847,0.04209084121755757
Content,Netflix ,Premium Plan per month,ZAR,169.0,KRW,85.79881656804734,76.60669507516847,-0.11999109847852485
Content,YouTube Premium,Youtube Premium with YT music,ZAR,72.0,KRW,145.13888888888889,76.60669507516847,-0.8945979688390793
Content,Spotify,Individual plan - 1 month,ZAR,60.0,KRW,181.66666666666666,76.60669507516847,-1.3714202327670004
Content,Apple Music,Individual 1 month,ZAR,60.0,KRW,225.0,76.60669507516847,-1.937080104803166
Devices,iPhone 12,64GB,BRL,7199.0,KRW,151.4099180441728,205.07451623468666,0.26168340745517227
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,BRL,11699.1,KRW,110.26489217119266,205.07451623468666,0.46231792133057703
Devices,XBOX Series X,4k Variant,BRL,4599.0,KRW,130.02826701456837,205.07451623468666,0.36594624528693553
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",BRL,8549.17,KRW,169.8410488971444,205.07451623468666,0.171808121186648
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,BRL,262.08,KRW,236.5689865689866,205.07451623468666,-0.1535757387732064
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,BRL,279.63,KRW,318.2777241354647,205.07451623468666,-0.5520101179769634
Softwares,iCloud ,iCloud 50GB,BRL,4.095,KRW,268.62026862026863,205.07451623468666,-0.3098666453166732
Content,Netflix ,Premium Plan per month,BRL,45.9,KRW,315.9041394335512,205.07451623468666,-0.5404358631865867
Content,YouTube Premium,Youtube Premium with YT music,BRL,17.0,KRW,614.7058823529412,205.07451623468666,-1.997475715848934
Content,Spotify,Individual plan - 1 month,BRL,17.0,KRW,641.1764705882352,205.07451623468666,-2.1265536174883612
Content,Apple Music,Individual 1 month,BRL,17.0,KRW,794.1176470588235,205.07451623468666,-2.8723370491828333
Devices,iPhone 12,64GB,AUD,1349.0,KRW,808.0059303187546,877.1425752823607,0.0788203046025332
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,AUD,1599.0,KRW,806.7542213883677,877.1425752823607,0.08024733478629087
Devices,PS5,Disk Version,AUD,749.95,KRW,837.3891592772851,877.1425752823607,0.04532149860845436
Devices,XBOX Series X,4k Variant,AUD,749.0,KRW,798.3978638184245,877.1425752823607,0.0897741298654754
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",AUD,1949.0,KRW,744.9974345818368,877.1425752823607,0.15065411761364456
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,AUD,76.99,KRW,805.299389531108,877.1425752823607,0.08190593841386129
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,AUD,99.0,KRW,898.989898989899,877.1425752823607,-0.024907380308731852
Softwares,iCloud ,iCloud 50GB,AUD,1.49,KRW,738.255033557047,877.1425752823607,0.15834089649633576
Content,Netflix ,Premium Plan per month,AUD,19.99,KRW,725.3626813406704,877.1425752823607,0.1730390226387436
Content,YouTube Premium,Youtube Premium with YT music,AUD,15.0,KRW,696.6666666666666,877.1425752823607,0.20575435932704222
Content,Spotify,Individual plan - 1 month,AUD,12.0,KRW,908.3333333333334,877.1425752823607,-0.03555950757598558
Content,Apple Music,Individual 1 month,AUD,12.0,KRW,1125.0,877.1425752823607,-0.28257370204365184
Devices,iPhone 12,64GB,RUB,79990.0,KRW,13.62670333791724,15.042144951921305,0.09409838946029259
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,RUB,99990.0,KRW,12.901290129012901,15.042144951921305,0.1423237729559943
Devices,PS5,Disk Version,RUB,46999.0,KRW,13.36198642524309,15.042144951921305,0.1116967382011308
Devices,XBOX Series X,4k Variant,RUB,45590.0,KRW,13.116911603421803,15.042144951921305,0.12798928308782154
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",RUB,105990.0,KRW,13.699405604302292,15.042144951921305,0.08926515147346104
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,RUB,4096.0,KRW,15.13671875,15.042144951921305,-0.006287254801823794
Softwares,iCloud ,iCloud 50GB,RUB,59.0,KRW,18.64406779661017,15.042144951921305,-0.2394554005563414
Content,Netflix ,Premium Plan per month,RUB,999.0,KRW,14.514514514514515,15.042144951921305,0.03507680846669392
Content,YouTube Premium,Youtube Premium with YT music,RUB,199.0,KRW,52.51256281407035,15.042144951921305,-2.491028904582057
Content,Spotify,Individual plan - 1 month,RUB,169.0,KRW,64.49704142011835,15.042144951921305,-3.2877556110693016
Content,Apple Music,Individual 1 month,RUB,169.0,KRW,79.88165680473372,15.042144951921305,-4.310523004535373
Devices,iPhone 12,64GB,KRW,1090000.0,KRW,1.0,1.0,0.0
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,KRW,1290000.0,KRW,1.0,1.0,0.0
Devices,PS5,Disk Version,KRW,628000.0,KRW,1.0,1.0,0.0
Devices,XBOX Series X,4k Variant,KRW,598000.0,KRW,1.0,1.0,0.0
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",KRW,1452000.0,KRW,1.0,1.0,0.0
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,KRW,62000.0,KRW,1.0,1.0,0.0
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,KRW,89000.0,KRW,1.0,1.0,0.0
Softwares,iCloud ,iCloud 50GB,KRW,1100.0,KRW,1.0,1.0,0.0
Content,Netflix ,Premium Plan per month,KRW,14500.0,KRW,1.0,1.0,0.0
Content,YouTube Premium,Youtube Premium with YT music,KRW,10450.0,KRW,1.0,1.0,0.0
Content,Spotify,Individual plan - 1 month,KRW,10900.0,KRW,1.0,1.0,0.0
Content,Apple Music,Individual 1 month,KRW,13500.0,KRW,1.0,1.0,0.0
Devices,iPhone 12,64GB,CHF,879.0,KRW,1240.0455062571104,1220.5551005439763,-0.01596847672378554
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,CHF,1079.0,KRW,1195.551436515292,1220.5551005439763,0.02048548567577224
Devices,XBOX Series X,4k Variant,CHF,499.99,KRW,1196.0239204784095,1220.5551005439763,0.020098379872103833
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",CHF,1299.0,KRW,1117.782909930716,1220.5551005439763,0.08420118892416817
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,CHF,58.15,KRW,1066.208082545142,1220.5551005439763,0.12645641145577546
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,CHF,69.95,KRW,1272.3373838456039,1220.5551005439763,-0.04242519102869613
Softwares,iCloud ,iCloud 50GB,CHF,1.0,KRW,1100.0,1220.5551005439763,0.09877071546401095
Content,Netflix ,Premium Plan per month,CHF,21.9,KRW,662.1004566210046,1220.5551005439763,0.45754152653500035
Content,Spotify,Individual plan - 1 month,CHF,13.0,KRW,838.4615384615385,1220.5551005439763,0.3130490068921482
Content,Apple Music,Individual 1 month,CHF,12.9,KRW,1046.5116279069766,1220.5551005439763,0.14259370392982018
Devices,iPhone 12,64GB,AED,3399.0,KRW,320.68255369226245,301.7855305650102,-0.06261739286132362
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,AED,4199.0,KRW,307.21600381043106,301.7855305650102,-0.0179944785134456
Devices,PS5,Disk Version,AED,2099.0,KRW,299.1900905192949,301.7855305650102,0.008600279943362543
Devices,XBOX Series X,4k Variant,AED,2099.0,KRW,284.89757027155787,301.7855305650102,0.055960139181737145
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",AED,4899.0,KRW,296.38701775872624,301.7855305650102,0.017888574035265226
Softwares,iCloud ,iCloud 50GB,AED,3.69,KRW,298.1029810298103,301.7855305650102,0.012202538432857901
Content,Netflix ,Premium Plan per month,AED,56.0,KRW,258.92857142857144,301.7855305650102,0.14201131199431904
Content,YouTube Premium,Youtube Premium with YT music,AED,24.0,KRW,435.4166666666667,301.7855305650102,-0.44280166730150716
Content,Spotify,Individual plan - 1 month,AED,20.0,KRW,545.0,301.7855305650102,-0.8059182591678193
Content,Apple Music,Individual 1 month,AED,20.0,KRW,675.0,301.7855305650102,-1.2366877521803268
Devices,iPhone 12,64GB,THB,29900.0,KRW,36.45484949832776,36.89396615391396,0.011902126590410345
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,THB,32900.0,KRW,39.209726443769,36.89396615391396,-0.0627679951836615
Devices,PS5,Disk Version,THB,16990.0,KRW,36.96291936433196,36.89396615391396,-0.0018689562984457453
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",THB,41900.0,KRW,34.653937947494036,36.89396615391396,0.060715299544510604
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,THB,1888.0,KRW,32.83898305084746,36.89396615391396,0.10990911321786201
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,THB,2099.0,KRW,42.40114340161982,36.89396615391396,-0.1492704043997619
Softwares,iCloud ,iCloud 50GB,THB,37.28963210702341,KRW,29.498816101026048,36.89396615391396,0.2004433468073582
Content,Netflix ,Premium Plan per month,THB,419.0,KRW,34.60620525059666,36.89396615391396,0.06200908012365047
Content,YouTube Premium,Youtube Premium with YT music,THB,159.0,KRW,65.72327044025157,36.89396615391396,-0.7814097342114898
Content,Spotify,Individual plan - 1 month,THB,129.0,KRW,84.49612403100775,36.89396615391396,-1.2902423577478088
Content,Apple Music,Individual 1 month,THB,129.0,KRW,104.65116279069767,36.89396615391396,-1.8365386999628819
Devices,iPhone 12,64GB,SGD,1200.0,KRW,908.3333333333334,838.775304615012,-0.08292808376165484
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,SGD,1449.0,KRW,890.2691511387163,838.775304615012,-0.06139170555020024
Devices,PS5,Disk Version,SGD,729.0,KRW,861.4540466392318,838.775304615012,-0.027037922909078915
Devices,XBOX Series X,4k Variant,SGD,699.0,KRW,855.5078683834049,838.775304615012,-0.019948803542890303
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",SGD,1798.0,KRW,807.5639599555061,838.775304615012,0.037210614675680764
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,SGD,69.72,KRW,889.2713711990821,838.775304615012,-0.06020213793400497
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,SGD,108.0,KRW,824.074074074074,838.775304615012,0.01752701880950791
